title,genres,year,rating
Wasteland,Drama,1960.0,3.0
Wasteland No. 1: Ardent Verdant,Animation,2017.0,3.14
Wasting Away,Comedy|Horror,2007.0,2.63
Wat Mannen Willen,Comedy|Romance,2015.0,2.5
Wat's Pig,Animation,1996.0,3.4
Watch If You Dare,Horror,2018.0,2.5
Watch It,Comedy,1993.0,2.5
Watch List,Drama|Thriller,2019.0,4.0
Watch Me When I Kill,Horror|Mystery|Thriller,1977.0,3.75
Watch Out for Perestroika,Comedy,1990.0,1.5
Watch Out for the Automobile (Beregis avtomobilya),Comedy|Crime|Romance,1966.0,3.87
"Watch Out, We're Mad",Action|Comedy,2022.0,0.62
"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!)",Action|Comedy,1974.0,3.59
Watch Over Us,Comedy|Drama|Fantasy,2015.0,2.0
Watch Your Back,Drama,2015.0,1.5
Watch Your Left,Comedy,1936.0,3.03
Watch Your Stern,Comedy,1960.0,4.25
Watch on the Rhine,Drama,1943.0,3.45
Watch the Birdie,Comedy|Crime|Romance,1950.0,3.0
"Watch, The",Comedy|Sci-Fi,2012.0,2.79
Watcher,Horror|Mystery|Thriller,2022.0,3.24
"Watcher in the Woods, The",Children|Horror|Mystery|Thriller,1980.0,3.19
"Watcher, The",Crime|Thriller,2000.0,2.51
Watchers,Horror|Sci-Fi,1988.0,2.52
Watchers II,Horror|Sci-Fi,1990.0,2.5
Watchers of the Sky,Documentary,2014.0,3.3
Watching the Detectives,Comedy|Romance,2007.0,3.22
Watchmaker,Action|Crime|Drama,2013.0,2.0
Watchman,Drama|Thriller,2019.0,3.4
Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2009.0,3.69
Watchmen: Tales of the Black Freighter,Action|Adventure|Animation|Horror,2009.0,3.29
Watchtower,Drama,2012.0,3.88
Water,Adventure|Comedy|Drama,1985.0,3.13
Water,Documentary,2006.0,2.5
Water,Drama,2014.0,3.5
Water,Drama|Romance,2005.0,3.81
Water,Drama|Romance,2012.0,2.5
Water & Power: A California Heist,Documentary,2017.0,3.38
Water Babies,Animation,1935.0,2.86
Water Birds,Children|Documentary,1952.0,3.0
Water Boyy,Romance,2015.0,1.5
Water Damage,(no genres listed),1999.0,1.0
"Water Diviner, The",Action|Drama|War,2014.0,3.37
Water Drops on Burning Rocks,Drama,2000.0,3.25
"Water Horse: Legend of the Deep, The",Adventure|Children|Fantasy,2007.0,3.14
Water Lilies (Naissance des pieuvres),Drama,2007.0,3.46
Water Path for a Fish,Adventure|Animation,2016.0,3.0
Water and Fire,Drama|Romance,2013.0,1.75
Water and Power,Documentary,1989.0,2.94
Water for Elephants,Drama|Romance,2011.0,3.38
Water for Maya,(no genres listed),2000.0,2.57
Water's Edge,Thriller,2004.0,2.12
"Water, Water Every Hare",Animation|Children|Comedy,1952.0,3.27
"Water, Wind, Dust",Drama,1989.0,3.25
Waterborne,Action|Drama|Thriller,2005.0,2.7
Waterborne,Drama|Horror,2015.0,1.0
"Waterboy, The",Comedy,1998.0,2.94
Waterboys,Comedy,2001.0,3.3
Waterboys,Comedy|Drama,2016.0,3.0
Watercolors,Drama|Romance,2008.0,2.81
"Waterdance, The",Drama,1992.0,3.55
Waterfall,Drama,2015.0,2.0
Waterhole #3,Comedy|Western,1967.0,3.25
Waterland,Drama,1992.0,3.02
Waterloo,Action|Drama|War,1970.0,3.56
Waterloo Bridge,Drama|Romance|War,1940.0,3.79
Waterloo Bridge,Drama|War,1931.0,3.25
Waterloo po česku,(no genres listed),2003.0,3.0
Watermark,Documentary,2014.0,3.38
Watermarks,Documentary,2004.0,3.75
Watermelon Man,Comedy|Drama,1970.0,3.26
"Watermelon Woman, The",Documentary|Drama,1996.0,3.57
Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978.0,3.69
Waterwalker,(no genres listed),1984.0,2.5
Waterworld,Action|Adventure|Sci-Fi,1995.0,2.88
Wattstax,Documentary|Musical,1973.0,3.62
Watu Wote: All of Us,Drama,2017.0,3.89
Watusi,Action|Adventure,1959.0,2.5
"Wave, The",Drama,1981.0,3.47
"Wave, The (Welle, Die)",Drama,2008.0,3.81
Wavelength,Drama,1967.0,2.88
Wavelength,Sci-Fi,1983.0,2.25
Wavemakers,Documentary,2013.0,4.0
Waveriders,Documentary|Thriller,2008.0,1.5
Waves,Drama,2016.0,2.5
Waves,Drama|Romance,2000.0,3.9
Waves,Drama|Romance,2020.0,3.64
Waves of Lust,Drama,1975.0,2.5
Wawa,Documentary,2014.0,2.5
"Wax, or the Discovery of Television Among the Bees",Documentary|Sci-Fi,1991.0,2.69
Wax-scented Women,(no genres listed),1996.0,1.5
Waxwork,Comedy|Horror,1988.0,2.95
Waxwork II: Lost in Time,Comedy|Fantasy|Horror,1992.0,2.39
Waxworks (Das Wachsfigurenkabinett),Comedy|Drama|Romance|Thriller,1924.0,3.14
"Way Ahead, The (a.k.a. The Immortal Battalion)",Drama|War,1944.0,3.29
Way Back Home,Drama,2013.0,3.38
"Way Back, The",Drama,2010.0,3.57
Way Beyond Weight,Documentary,2012.0,3.75
Way Down East,Drama|Romance,1920.0,3.53
Way Down South,Crime,1939.0,0.5
"Way Home, The (Jibeuro)",Drama,2002.0,3.6
"Way I Spent the End of the World, The (Cum mi-am petrecut sfarsitul lumii)",Drama,2006.0,3.54
Way Out West,Comedy|Drama|Western,1930.0,3.0
Way Out West,Comedy|Western,1937.0,3.55
"Way South, The (De weg naar het zuiden)",Documentary,1981.0,3.5
"Way We Laughed, The (Così Ridevano)",Drama,1998.0,2.96
"Way We Were, The",Drama|Romance,1973.0,3.49
"Way You Wanted Me, The (Sellaisena kuin sinä minut halusit)",Drama|Romance,1944.0,3.05
Way of Blue Sky,Drama,2005.0,3.5
Way of a Gaucho,Action|Adventure|Romance|Western,1952.0,2.5
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action|Crime,1972.0,3.67
"Way of the Gun, The",Crime|Thriller,2000.0,3.28
Way of the Vampire,Action|Horror|Thriller,2005.0,0.5
Way of the Wicked,Thriller,2014.0,3.07
"Way, Way Back, The",Comedy|Drama,2013.0,3.78
Way... Way Out,Comedy|Sci-Fi,1966.0,2.4
Waydowntown,Comedy,2000.0,3.52
Waylon: Renegade. Outlaw. Legend.,Documentary,1990.0,4.0
Wayne's World,Comedy,1992.0,3.46
Wayne's World 2,Comedy,1993.0,2.96
Wayward,Drama|Horror|Thriller,2022.0,2.67
"Wayward Bus, The",Drama,1957.0,2.62
"Wayward Cloud, The (Tian bian yi duo yun)",Comedy|Drama|Musical,2005.0,3.44
Wazir,(no genres listed),2015.0,3.6
We,Documentary,1969.0,4.5
We,Drama,2018.0,2.36
We,Drama|Romance|Sci-Fi,1981.0,2.0
We All Fall Down,(no genres listed),2016.0,5.0
We All Fall Down,Comedy,1997.0,3.5
We All Loved Each Other So Much (C'eravamo tanto amati),Comedy|Drama,1974.0,3.88
We All Scream for Ice Cream,Horror,2007.0,2.2
We All Think We're Special,Drama|Thriller,2021.0,3.5
We Always Find Ourselves in the Sea,Horror,2017.0,4.0
We Always Lie to Strangers,(no genres listed),2013.0,3.4
We Are,Comedy,2020.0,3.25
We Are,Drama,2018.0,2.0
We Are All Demons,Drama,1969.0,3.5
We Are All Together,Comedy,2019.0,3.0
We Are Animals,Drama|Sci-Fi,2013.0,2.33
We Are As Gods,Documentary,2022.0,2.5
We Are Boats,Fantasy,2019.0,3.83
"We Are Cheerful, Happy, Talented!",Comedy|Drama|Romance,1986.0,3.33
We Are Columbine,Documentary,2019.0,4.0
We Are Family,Children|Drama,2010.0,3.17
We Are Family,Comedy,2016.0,3.33
We Are Family,Comedy|Romance,2012.0,3.0
We Are Freestyle Love Supreme,Documentary,2020.0,4.25
We Are Gamily,Comedy|Romance,2017.0,1.5
We Are Legion: The Story of the Hacktivists,Documentary,2012.0,3.35
We Are Little Zombies,Drama,2019.0,3.94
We Are Many,Documentary,2014.0,3.0
We Are Marshall,Drama,2006.0,3.52
We Are Mountains,Comedy|Drama,1969.0,3.33
We Are Not Alone,Horror|Thriller,2016.0,2.67
We Are Not Angels,Comedy,1992.0,3.5
We Are Okay Now,Drama,2017.0,4.0
We Are One: The Obama Inaugural Celebration at the Lincoln Memorial,(no genres listed),2009.0,0.5
We Are Pregnant,Comedy|Drama|Romance,2016.0,2.75
We Are Still Here,Horror,2015.0,3.0
We Are The Heat,Action|Drama,2018.0,1.88
We Are The Missing,Drama|Mystery|Thriller,2020.0,2.0
We Are Thr3e,(no genres listed),2017.0,2.83
We Are Triathletes,Documentary,2018.0,1.0
We Are What We Are (Somos lo que hay),Drama|Horror,2010.0,3.01
We Are Wizards,Documentary,2008.0,5.0
We Are X,Documentary,2016.0,3.29
We Are Young. We Are Strong.,Drama,2014.0,3.62
We Are Your Friends,Drama|Romance,2015.0,3.26
We Are from the Future (My iz budushchego),Action|Drama|Fantasy,2008.0,3.31
We Are from the Future 2,Action|Drama|Fantasy|War,2010.0,2.74
We Are the Best! (Vi är bäst!),Children|Comedy|Drama,2013.0,3.61
We Are the Flesh,Drama|Fantasy|Horror,2016.0,2.43
We Are the Freaks,Comedy,2014.0,1.5
We Are the Pirates of the Roads,Adventure|Children,2015.0,2.89
We Are the Radical Monarchs,Documentary,2019.0,3.5
We Are the Strange,Animation|Drama|Fantasy|Horror|Sci-Fi,2007.0,2.5
We Are the World: The Story Behind the Song,Documentary,1985.0,2.83
We Bare Bears: The Movie,Adventure|Animation|Children|Comedy,2020.0,2.37
We Believe in Dinosaurs,Documentary,2020.0,3.0
We Belong Together,Thriller,2018.0,2.5
We Bought a Zoo,Comedy|Drama,2011.0,3.36
We Broke Up,Comedy,2021.0,2.53
We Burn Like This,Drama,2021.0,3.5
We Call It Techno!,Documentary,2007.0,4.0
We Can Be Heroes,(no genres listed),2005.0,3.62
We Can Be Heroes,Action|Children|Fantasy,2021.0,2.29
We Can Be Heroes!,Children|Drama,2002.0,3.33
We Can Do That,Comedy,2008.0,3.42
We Can't Go Home Again,Drama,1973.0,2.5
We Can't Live Without Cosmos,Animation|Drama,2014.0,3.79
We Cause Scenes,(no genres listed),2014.0,2.83
We Choose To Go,Drama|Sci-Fi,2020.0,2.5
We Come as Friends,Documentary,2014.0,3.9
We Could Be King,Documentary,2014.0,3.83
We Couldn't Become Adults,Drama|Romance,2021.0,3.25
We Die Young,Drama,2019.0,2.92
We Don't Belong Here,Children|Drama,2017.0,2.64
We Don't Care About Music Anyway,Documentary,2009.0,3.5
We Don't Deserve Dogs,Documentary,2020.0,3.5
We Don't Live Here Anymore,Drama,2004.0,3.2
We Feed the World,Documentary,2005.0,3.56
We Go On,Drama|Horror|Thriller,2016.0,3.05
We Go Way Back,(no genres listed),2006.0,3.58
We Have Always Lived in the Castle,Drama|Mystery|Thriller,2018.0,2.56
We Have Come for Your Daughters,Documentary,1971.0,4.5
We Have Only One Life,Comedy|Drama,1958.0,3.58
We Have a Ghost,Adventure|Children|Comedy|Fantasy,2023.0,3.07
We Have a Pope (Habemus Papam),Comedy|Drama,2011.0,3.21
We Jam Econo: The Story of the Minutemen,Documentary,2005.0,3.44
We Live Again,Drama,1934.0,2.25
We Live in Public,Documentary,2009.0,3.51
We Lost Our Human,Adventure|Animation|Comedy,2023.0,3.5
We Love Paleo,Documentary,2016.0,3.2
"We Love You, Sally Carmichael!",Comedy|Romance,2017.0,3.33
We Make Antiques!,Comedy,2018.0,3.12
We Met in Virtual Reality,Documentary,2022.0,2.36
We Might As Well Be Dead,Comedy|Crime|Mystery,2022.0,3.5
We Monsters,Drama|Thriller,2015.0,2.5
We Need a Vacation (Fais-moi des vacances),Comedy|Drama,2002.0,3.0
We Need to Do Something,Horror|Thriller,2021.0,1.95
We Need to Talk,Comedy,2016.0,2.86
We Need to Talk,Comedy|Drama,2022.0,1.0
We Need to Talk About Kevin,Drama|Thriller,2011.0,3.69
We Of The Never Never,Drama,1982.0,4.0
We Own the Night,Crime|Drama,2007.0,3.26
We Shall Overcome,Drama,2006.0,3.29
We Should Not Exist (On ne devrait pas exister),Comedy|Drama,2006.0,2.0
We Stand Alone Together,Documentary,2001.0,3.15
We Steal Secrets: The Story of WikiLeaks,Documentary,2013.0,3.41
We Still Kill the Old Way,Crime,2014.0,3.48
We Still Kill the Old Way,Crime|Mystery|Thriller,1967.0,3.44
We Still Say Grace,Thriller,2020.0,3.62
We Still Steal the Old Way,Crime|Drama,2017.0,3.14
We Summon the Darkness,Horror|Thriller,2019.0,2.63
We The Tiny House People,Documentary,2012.0,3.5
We Think the World of You,(no genres listed),1988.0,3.62
We Used to Be Cool,Comedy,2016.0,2.5
We Want Roses Too,Documentary,2008.0,2.0
We Want the Colonels,Comedy,1973.0,3.2
We Were Children,Documentary,2012.0,3.75
We Were Dancing,Comedy|Romance,1942.0,3.5
We Were Here,Documentary,2011.0,3.91
We Were Here: Part 1,(no genres listed),2012.0,2.6
We Were Here: Part 2,(no genres listed),2012.0,2.33
We Were Just Playing,Drama,2018.0,2.5
We Were Not Made For This World,(no genres listed),2014.0,3.0
We Were Once a Fairytale,Action,2008.0,3.56
We Were Soldiers,Action|Drama|War,2002.0,3.58
We Were Strangers,Action|Drama|Romance,1949.0,2.4
We Who Stayed Behind,(no genres listed),2008.0,3.0
We Will All Meet in Paradise,Comedy,1977.0,2.88
We Will Be the World Champions,Children|Drama,2015.0,3.33
We Will Never Be Alone Again,(no genres listed),2012.0,3.0
We Will Not Get Used To,(no genres listed),2016.0,2.83
We Won't Grow Old Together (Nous ne vieillirons pas ensemble),Drama,1972.0,3.65
We Won't Kill Each Other with Guns,Comedy|Drama,2022.0,1.0
"We and the I, The",Drama,2012.0,3.08
We are Twisted Fucking Sister!,Documentary,2016.0,3.47
We are the tide,Drama|Mystery|Sci-Fi,2016.0,3.5
We the Animals,Drama,2018.0,3.46
We the Coyotes,Drama,2018.0,3.25
We the Party,Comedy,2012.0,1.5
We'll Live Till Monday,Drama|Romance,1968.0,3.6
We'll Never Have Paris,Comedy|Romance,2014.0,1.94
We'll Take Manhattan,Drama|Romance,2012.0,3.11
We're All Christs,Drama,2006.0,3.65
We're All Going to the World's Fair,Drama|Horror,2021.0,2.76
We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy,1993.0,2.79
We're Going to Eat You,Action|Comedy|Horror,1980.0,3.88
We're No Angels,Comedy|Crime,1989.0,2.72
We're No Angels,Comedy|Crime|Drama,1955.0,3.69
We're No Animals,Comedy|Drama,2013.0,1.5
We're Not Dressing,Comedy|Musical,1934.0,2.5
We're Not Married!,Comedy|Romance,1952.0,3.06
We're Sitting Good!,Comedy,1986.0,3.5
We're So Young,Drama,2013.0,2.5
We're Still Here: Johnny Cash's Bitter Tears Revisited,(no genres listed),2015.0,3.0
We're from Jazz,Comedy,1983.0,3.18
We're in the Money,Animation|Comedy,1933.0,2.5
We're the Millers,Comedy|Crime,2013.0,3.49
We've Forgotten More Than We Ever Knew,Drama,2017.0,2.22
"We, The Marines",Documentary,2017.0,3.75
"We, the Undersigned",Drama,1981.0,2.5
"We, the Women",Comedy,1953.0,3.0
WeWork: or The Making and Breaking of a $47 Billion Unicorn,Documentary,2021.0,3.4
Weaker Sex,(no genres listed),1949.0,3.0
Weakness,Comedy|Drama,2010.0,3.0
Weaponized,Action|Sci-Fi|Thriller,2016.0,2.44
Weapons,Crime|Drama,2007.0,1.83
Weapons of Death,Crime,1977.0,0.5
Weapons of Mass Distraction,Comedy|Drama,1997.0,2.33
Weary River,Drama|Romance,1929.0,2.5
Weasels Rip My Flesh,Horror|Sci-Fi,1979.0,1.83
Weather Girl,Action|Comedy|Mystery|Romance|Thriller,2009.0,2.94
"Weather Man, The",Comedy|Drama,2005.0,3.19
"Weather Underground, The",Documentary,2002.0,3.82
Weather Woman,Comedy|Fantasy|Romance|Sci-Fi,1996.0,3.0
Weathering with You,Animation|Drama|Fantasy|Romance,2019.0,3.79
Weaving the Past: Journey of Discovery,(no genres listed),2014.0,3.5
Web Junkie,Documentary,2014.0,3.61
Web of Deception,Crime|Horror|Mystery|Thriller,1989.0,4.0
Web of Evidence,Mystery,1959.0,2.5
Web of the Spider,Horror|Thriller,1971.0,2.5
Webcam Cheerleaders,Drama|Thriller,2021.0,2.5
Webcast,Horror|Thriller,2018.0,1.8
Webmaster,Sci-Fi,1998.0,2.42
Wedding Association,Comedy,2013.0,3.08
"Wedding Banquet, The (Xi yan)",Comedy|Drama|Romance,1993.0,3.91
Wedding Bell Blues,Comedy,1996.0,2.92
Wedding Belles,Comedy|Drama,2007.0,2.39
Wedding Bells,Romance,2016.0,3.38
Wedding Cake,Animation|Comedy,2013.0,2.83
Wedding Cake Dreams,Comedy|Romance,2021.0,5.0
Wedding Campaign,Comedy|Drama|Romance,2005.0,2.0
Wedding Crashers,Comedy|Romance,2005.0,3.43
"Wedding Date, The",Comedy|Romance,2005.0,3.31
Wedding Day,Drama,2012.0,2.17
Wedding Daze,Comedy|Romance,2006.0,2.72
"Wedding Director, The (Il regista di matrimoni)",Drama|Mystery,2006.0,3.17
Wedding Doll,Drama,2015.0,2.5
Wedding Every Weekend,Comedy|Romance,2020.0,2.0
"Wedding Gift, The",Drama|Romance,1994.0,3.62
"Wedding March 4: Something Old, Something New",Romance,2018.0,2.75
"Wedding March, The",Drama|Romance,1928.0,3.66
"Wedding Night, The",Drama|Romance,1935.0,3.29
Wedding Palace,Comedy|Romance,2013.0,5.0
"Wedding Party, The",Comedy,1969.0,2.05
"Wedding Planner, The",Comedy|Romance,2001.0,2.78
Wedding Present,Comedy|Romance,1936.0,3.0
Wedding Rehearsal,Comedy|Drama,1932.0,2.0
Wedding Ring,Drama|Romance,1950.0,4.5
Wedding Season,Comedy|Romance,2022.0,3.17
Wedding Season,Comedy|Romance,2023.0,4.25
"Wedding Singer, The",Comedy|Romance,1998.0,3.39
Wedding Slashers,Drama|Horror|Romance,2006.0,0.5
"Wedding Song, The ",Drama|War,2008.0,3.46
Wedding Trough (Vase de noces),Horror|Romance,1975.0,1.43
Wedding Unplanned,Comedy|Romance,2017.0,2.9
"Wedding Video, The",Comedy,2012.0,3.07
Wedding Wars,Comedy|Drama|Romance,2006.0,2.38
"Wedding Weekend, The (Sing Now or Forever Hold Your Peace) (Shut Up and Sing)",Comedy|Drama,2006.0,3.29
Wedding in Basarabia,Comedy,2010.0,5.0
"Wedding in Blood (Noces rouges, Les)",Crime|Drama,1973.0,3.31
Wedding in Galilee,Drama|Romance,1988.0,3.62
Wedding in Malinovka,Adventure|Comedy|Romance,1967.0,3.59
Wedding in White,Drama,1972.0,3.25
Wedding of the Century,Comedy,2021.0,2.5
"Wedding, A",Comedy|Drama,1978.0,3.46
Weddings and Babies ,Drama|Romance,1958.0,2.6
Weddings and Other Disasters,Comedy,2010.0,3.0
"Weddings, christenings and funerals",Comedy,2022.0,3.0
Wedlock House: An Intercourse,(no genres listed),1959.0,3.38
Wednesday 04:45,Crime|Drama|Thriller,2015.0,3.27
"Wednesday!, A",Action|Drama|Thriller,2008.0,3.82
Wee Sing in Sillyville,Children,1989.0,1.0
Wee Willie Winkie,Adventure,1937.0,3.25
Weed,Documentary,1972.0,3.67
Weed the People,Documentary,2018.0,3.0
Weeds,Animation,2017.0,3.67
Weeds,Drama,1987.0,2.64
Weeds on Fire,Drama,2016.0,3.5
Week-End With Father,Comedy|Romance,1951.0,3.0
Week-End at the Waldorf,Comedy|Drama|Romance,1945.0,3.5
Week-End in Havana,Comedy|Musical|Romance,1941.0,3.67
Weekend,Comedy|Drama|Romance,2011.0,2.33
Weekend,Drama|Romance,2011.0,3.75
Weekend (a.k.a. Le Week-end) (Week End),Drama,1967.0,3.66
"Weekend It Lives, The (Ax 'Em)",Horror,1992.0,1.2
Weekend Pass,Comedy,1984.0,3.0
Weekend at Bernie's,Comedy,1989.0,2.82
Weekend at Bernie's II,Adventure|Comedy,1993.0,2.04
Weekend for Three,Comedy,1941.0,2.0
Weekend of a Champion,(no genres listed),1972.0,3.75
Weekend of a Champion,Documentary,2013.0,3.42
Weekender,Drama,2011.0,3.29
Weekenders,Comedy|Drama|Romance,2021.0,4.0
Weekends,Animation|Drama,2017.0,3.55
Ween Live in Chicago,Documentary,2004.0,3.03
Weenie,Animation,2016.0,1.83
Weepah Way For Now,Comedy|Drama,2015.0,3.75
Weeping for a Bandit,Drama,1964.0,3.25
Weg van jou,Comedy|Romance,2017.0,3.75
"Weight of Water, The",Thriller,2000.0,2.91
Weight of the Nation,Documentary,2012.0,3.4
Weiner,Documentary,2016.0,3.83
Weird Science,Comedy|Fantasy|Sci-Fi,1985.0,3.29
Weird Woman,Drama,1944.0,2.17
Weird: The Al Yankovic Story,Comedy,2010.0,3.5
Weird: The Al Yankovic Story,Comedy|Drama,2022.0,3.49
Weirdo,Children|Drama,1983.0,3.24
Weirdos,Children|Drama,2016.0,4.0
Weirdsville,Comedy|Crime|Drama,2007.0,3.05
Weiser,Mystery,2001.0,3.0
Weiße Fracht für Hongkong,Adventure|Thriller,1964.0,4.0
Welcome,(no genres listed),2015.0,4.0
Welcome,Action|Comedy|Drama|Romance,2007.0,3.53
Welcome 2 Karachi,Comedy,2015.0,3.0
Welcome Aboard,Drama,2012.0,4.0
Welcome Back,Action|Comedy,2015.0,1.42
Welcome Back Mr. President,Comedy,2019.0,3.33
"Welcome Back, Mr. McDonald (Rajio no jikan)",Comedy,1997.0,3.82
Welcome Danger,Comedy,1929.0,2.5
Welcome Farewell-Gutmann (Bienvenido a Farewell-Gutmann),Comedy|Drama,2008.0,3.25
Welcome Home,(no genres listed),1989.0,3.25
Welcome Home,Thriller,2018.0,2.53
Welcome Home Brother Charles,Action|Thriller,1975.0,1.17
"Welcome Home, Roscoe Jenkins",Comedy,2008.0,2.71
"Welcome Home, Roxy Carmichael",Comedy|Drama,1990.0,2.92
"Welcome Home, Soldier Boys",Drama,1972.0,4.0
Welcome II the Terrordome,Sci-Fi,1995.0,2.38
Welcome Mr. Marshall (Bienvenido Mister Marshall),Comedy,1953.0,3.74
Welcome Mr. President!,Comedy,2013.0,3.13
Welcome Stranger,Comedy,1947.0,3.25
Welcome the Stranger,Drama|Mystery|Sci-Fi|Thriller,2018.0,2.88
Welcome to 'All Saints,Comedy,2011.0,3.5
Welcome to 18,Comedy|Drama,1986.0,3.0
Welcome to Acapulco,Action|Comedy|Thriller,2019.0,3.33
Welcome to Blood City,Sci-Fi|Western,1977.0,2.7
Welcome to Chechnya,Documentary,2020.0,3.59
Welcome to Christmas,Drama|Romance,2018.0,3.0
Welcome to Collinwood,Comedy|Crime,2002.0,3.04
Welcome to Curiosity,Thriller,2018.0,2.5
Welcome to Dongmakgol,Comedy|Drama|War,2005.0,3.65
Welcome to Happiness,Comedy|Drama|Fantasy,2015.0,2.96
Welcome to Hard Times,Western,1967.0,2.6
Welcome to Hell,Animation,2013.0,3.25
Welcome to Hoxford : The fan film,Horror,2011.0,0.5
Welcome to Kutsher's: The Last Catskills Resort,Documentary,2015.0,2.17
Welcome to L.A.,Drama|Musical,1976.0,2.46
Welcome to Leith,Documentary|Thriller,2015.0,3.55
Welcome to Macintosh,Documentary,2008.0,3.11
Welcome to Marwen,Animation|Comedy|Drama|Fantasy,2018.0,2.92
Welcome to Me,Comedy|Drama,2014.0,3.16
Welcome to Mercy,Drama|Horror,2018.0,3.3
Welcome to Mooseport,Comedy,2004.0,2.55
Welcome to Norway,Comedy|Drama,2016.0,3.06
Welcome to Paradise,Drama,2007.0,2.0
Welcome to Pine Hill,Drama,2012.0,3.0
Welcome to Sajjanpur,Comedy,2008.0,3.2
Welcome to Sarajevo,Drama|War,1997.0,3.51
Welcome to Shama Town,Action|Adventure|Comedy|Drama|Thriller|Western,2010.0,2.5
Welcome to Sodom,Documentary,2018.0,3.5
Welcome to Sudden Death,Action,2020.0,2.78
Welcome to Willits,Horror|Sci-Fi,2016.0,2.12
Welcome to Woop-Woop,Comedy,1997.0,2.73
Welcome to the Circle,Horror,2020.0,2.25
Welcome to the Dollhouse,Comedy|Drama,1995.0,3.76
Welcome to the Family,Comedy|Crime|Romance,2022.0,1.25
Welcome to the Hartmanns,Comedy|Drama,2016.0,3.21
Welcome to the Jungle,Comedy,2013.0,2.53
